Enterprise,Budget,Infra,Legacy,Deployment,Direction,Bank relation,bank_name,bank_policy,bank_size,bank_hw_pref,compatibility_score,compatibility_bucket,recommended_algorithms,recommended_hw_module_key,recommended_hw_module_desc,hw_suitable_for,reasons
Small,Medium,Old,Absent,Different servers,Server->User,Different bank,SBI,classical_only,Low,old,70.75,Medium,RSA/ECDSA (classical),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade. | Different servers deployment -> CPU-accelerated approach preferred for portability.
Small,Medium,Old,Absent,Different servers,Server->User,Different bank,Saraswat,classical_but_latest_hw,Mid,latest,61.75,Medium,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Medium budget -> mid-tier FPGA/accelerator recommended. | Different servers deployment -> CPU-accelerated approach preferred for portability.
Small,Low,New,Present,Same server,User->Server,Same bank,ICICI,adopt_pqc,Big,new,71,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Same server,User->Server,Same bank,HDFC,hybrid,Big,mid,63,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Same server,User->Server,Same bank,SBI,classical_only,Low,old,72.75,Medium,RSA/ECDSA (classical),lightweight_cpu,Lightweight CPU (low-power) - prefer small/optimized algorithms,ECDSA / RSA (legacy),Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade.
Small,Low,New,Present,Same server,User->Server,Same bank,Saraswat,classical_but_latest_hw,Mid,latest,53.25,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Same server,User->Server,Different bank,ICICI,adopt_pqc,Big,new,71,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Same server,User->Server,Different bank,HDFC,hybrid,Big,mid,63,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Same server,User->Server,Different bank,SBI,classical_only,Low,old,72.75,Medium,RSA/ECDSA (classical),lightweight_cpu,Lightweight CPU (low-power) - prefer small/optimized algorithms,ECDSA / RSA (legacy),Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade.
Small,Low,New,Present,Same server,User->Server,Different bank,Saraswat,classical_but_latest_hw,Mid,latest,53.25,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Same server,Server->User,Same bank,ICICI,adopt_pqc,Big,new,71,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Same server,Server->User,Same bank,HDFC,hybrid,Big,mid,63,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Same server,Server->User,Same bank,SBI,classical_only,Low,old,72.75,Medium,RSA/ECDSA (classical),lightweight_cpu,Lightweight CPU (low-power) - prefer small/optimized algorithms,ECDSA / RSA (legacy),Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade.
Small,Low,New,Present,Same server,Server->User,Same bank,Saraswat,classical_but_latest_hw,Mid,latest,53.25,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Same server,Server->User,Different bank,ICICI,adopt_pqc,Big,new,71,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Same server,Server->User,Different bank,HDFC,hybrid,Big,mid,63,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Same server,Server->User,Different bank,SBI,classical_only,Low,old,72.75,Medium,RSA/ECDSA (classical),lightweight_cpu,Lightweight CPU (low-power) - prefer small/optimized algorithms,ECDSA / RSA (legacy),Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade.
Small,Low,New,Present,Same server,Server->User,Different bank,Saraswat,classical_but_latest_hw,Mid,latest,53.25,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,User->Server,Same bank,ICICI,adopt_pqc,Big,new,69,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,User->Server,Same bank,HDFC,hybrid,Big,mid,61,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Different servers,User->Server,Same bank,SBI,classical_only,Low,old,72.25,Medium,RSA/ECDSA (classical),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade. | Different servers deployment -> CPU-accelerated approach preferred for portability.
Small,Low,New,Present,Different servers,User->Server,Same bank,Saraswat,classical_but_latest_hw,Mid,latest,52.75,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,User->Server,Different bank,ICICI,adopt_pqc,Big,new,69,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,User->Server,Different bank,HDFC,hybrid,Big,mid,61,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Different servers,User->Server,Different bank,SBI,classical_only,Low,old,72.25,Medium,RSA/ECDSA (classical),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade. | Different servers deployment -> CPU-accelerated approach preferred for portability.
Small,Low,New,Present,Different servers,User->Server,Different bank,Saraswat,classical_but_latest_hw,Mid,latest,52.75,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,Server->User,Same bank,ICICI,adopt_pqc,Big,new,69,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,Server->User,Same bank,HDFC,hybrid,Big,mid,61,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Different servers,Server->User,Same bank,SBI,classical_only,Low,old,72.25,Medium,RSA/ECDSA (classical),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade. | Different servers deployment -> CPU-accelerated approach preferred for portability.
Small,Low,New,Present,Different servers,Server->User,Same bank,Saraswat,classical_but_latest_hw,Mid,latest,52.75,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,Server->User,Different bank,ICICI,adopt_pqc,Big,new,69,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Present,Different servers,Server->User,Different bank,HDFC,hybrid,Big,mid,61,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Legacy present -> keep classical for compatibility and add PQC fallback. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Present,Different servers,Server->User,Different bank,SBI,classical_only,Low,old,72.25,Medium,RSA/ECDSA (classical),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade. | Different servers deployment -> CPU-accelerated approach preferred for portability.
Small,Low,New,Present,Different servers,Server->User,Different bank,Saraswat,classical_but_latest_hw,Mid,latest,52.75,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Absent,Same server,User->Server,Same bank,ICICI,adopt_pqc,Big,new,75,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Absent,Same server,User->Server,Same bank,HDFC,hybrid,Big,mid,67,Medium,Kyber+RSA-hybrid; Dilithium+ECDSA-hybrid,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Hybrid policy -> recommend hybrid classical+PQC stack. | Mid hardware and budget -> CPU with acceleration.
Small,Low,New,Absent,Same server,User->Server,Same bank,SBI,classical_only,Low,old,70.75,Medium,RSA/ECDSA (classical),lightweight_cpu,Lightweight CPU (low-power) - prefer small/optimized algorithms,ECDSA / RSA (legacy),Bank policy classical-only -> default to classical algorithms. | Old hardware -> lightweight CPU or minimal upgrade.
Small,Low,New,Absent,Same server,User->Server,Same bank,Saraswat,classical_but_latest_hw,Mid,latest,57.25,Low,RSA/ECDSA (classical); Optional: Dilithium / Kyber (enable on hardware),cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Policy classical but latest hardware -> classical preferred with PQC possible. | Hardware capable -> suggest optional PQC deployment. | Low budget -> server CPU with crypto acceleration preferred.
Small,Low,New,Absent,Same server,User->Server,Different bank,ICICI,adopt_pqc,Big,new,75,Medium,Kyber (KEM) - optimize implementation,cpu_with_accel,Server CPU with crypto acceleration (AVX2/AVX512) or co-processor,Kyber/ECDSA,Low budget -> recommend Kyber (KEM) optimized for resource constraints. | Low budget -> server CPU with crypto acceleration preferred.
